Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,TailNum,Origin,Dest,Price
4,24,19.0,19,20.0,20,DL,N239WA,CVG,MSP,14231.0
4,21,20.0,20,21.0,21,DH,N500FJ,TYS,CVG,4880.0
4,1,11.0,11,12.0,12,CO,N70330,AUS,IAH,19630.0
4,12,16.0,16,17.0,17,WN,N645SW,STL,MDW,13817.0
4,27,11.0,12,13.0,13,NW,N771NC,RDU,DTW,8625.0
4,12,7.0,8,10.0,10,HP,N903AW,JFK,LAS,4668.0
4,6,15.0,15,20.0,19,CO,N17620,AUS,EWR,12395.0
4,27,17.0,17,19.0,19,DL,N139DL,ATL,LGA,4878.0
4,21,16.0,16,17.0,17,HP,N314AW,PHX,SNA,8728.0
4,12,9.0,9,11.0,12,DL,N396DA,MKE,CVG,8372.0
4,15,11.0,11,12.0,13,UA,N440UA,IAD,MCO,10262.0
4,27,21.0,21,23.0,23,HP,N833AW,PHX,SFO,5775.0
4,6,18.0,18,21.0,21,NW,N311NB,DFW,DTW,7757.0
4,6,5.0,6,9.0,9,UA,N517UA,SEA,DEN,13748.0
4,6,13.0,13,14.0,14,WN,N316SW,ONT,LAS,3625.0
4,18,16.0,16,17.0,17,DL,N174DZ,ATL,RSW,4437.0
4,21,6.0,6,12.0,12,WN,N711HK,SAN,MSY,6297.0
4,15,16.0,15,16.0,16,OO,N969SW,SFO,SMF,13727.0
4,21,19.0,20,21.0,21,UA,N412UA,LGA,ORD,6587.0
4,24,17.0,17,20.0,20,CO,N73283,EWR,PHX,4804.0
4,15,15.0,15,16.0,16,CO,N14609,PNS,IAH,7191.0
4,1,18.0,18,20.0,20,CO,N14107,IAH,LAX,4823.0
4,24,9.0,9,9.0,9,MQ,N672MQ,GRR,ORD,3873.0
4,18,7.0,7,9.0,9,AA,N3BLAA,IAD,MIA,3687.0
4,3,6.0,6,9.0,9,UA,N529UA,DEN,ORD,5117.0
4,3,16.0,16,16.0,17,AA,N3AYAA,DFW,SNA,14011.0
4,3,18.0,18,23.0,23,AA,N433AA,DFW,BOS,8855.0
4,15,12.0,12,16.0,16,EV,N863AS,PHX,DFW,6795.0
4,27,9.0,9,12.0,12,AA,N5ECAA,SJU,MIA,3543.0
4,9,7.0,7,9.0,9,NW,N357NB,IND,DTW,15554.0
4,9,6.0,7,13.0,14,DL,N1607B,PDX,CVG,6442.0
4,15,13.0,13,18.0,18,CO,N36280,IAH,SJU,6961.0
4,12,19.0,19,22.0,22,NW,N341NW,MEM,MCO,5678.0
4,12,9.0,9,13.0,12,NW,N378NW,MEM,FLL,8372.0
4,3,8.0,8,15.0,14,UA,N452UA,SJC,ORD,12524.0
4,3,12.0,12,14.0,14,WN,N712SW,IND,PHX,5117.0
4,24,11.0,11,19.0,19,DL,N391DA,PDX,ATL,4667.0
4,1,19.0,19,21.0,22,UA,N455UA,ORD,SEA,10651.0
4,24,16.0,16,17.0,17,DL,N3751B,TLH,ATL,6412.0
4,18,22.0,22,23.0,23,AA,N437AA,ORD,STL,4804.0
4,27,11.0,11,14.0,14,UA,N409UA,ORD,PDX,8625.0
4,3,12.0,12,14.0,14,AA,N450AA,ORD,LAS,5117.0
4,18,17.0,17,19.0,19,DL,N909DA,LAS,SLC,12392.0
4,18,10.0,10,11.0,11,DL,N989DL,CLE,CVG,3943.0
4,1,14.0,14,15.0,15,WN,N607SW,BWI,ALB,13376.0
4,18,12.0,12,17.0,17,NW,N582NW,SEA,MSP,7670.0
4,3,17.0,16,19.0,19,AA,N439AA,ORD,SEA,14871.0
4,27,18.0,17,20.0,19,AS,N976AS,LAX,PDX,8016.0
4,21,14.0,14,17.0,17,UA,N382UA,TUS,DEN,10844.0
4,12,10.0,10,11.0,11,WN,N753,MSY,PHX,5911.0
4,9,7.0,7,9.0,9,AA,N2AUAA,ORD,DTW,15554.0
4,15,15.0,15,18.0,18,NW,N940N,MSP,PIT,7191.0
4,18,15.0,15,16.0,16,DL,N939DL,ATL,IAD,7229.0
4,18,8.0,8,11.0,10,OO,N946SW,LAX,SLC,10844.0
4,1,18.0,18,19.0,19,DL,N3763D,SLC,BZN,4823.0
4,27,7.0,8,13.0,13,AA,N399AA,LAX,DFW,5281.0
4,9,9.0,9,10.0,10,WN,N647SW,RNO,LAX,13882.0
4,18,9.0,8,11.0,11,WN,N748SW,BWI,SLC,4668.0
4,21,12.0,12,15.0,15,CO,N66051,IAH,OGG,10676.0
4,15,13.0,13,17.0,17,UA,N935UA,ORD,LGA,6961.0
4,21,14.0,14,17.0,17,NW,N224NW,MSP,HNL,10844.0
4,18,11.0,11,14.0,14,AA,N4YPAA,MSP,DFW,13555.0
4,27,9.0,9,11.0,11,WN,N688SW,MSY,TPA,3543.0
4,21,12.0,12,13.0,13,OH,N983CA,CVG,DTW,10676.0
4,3,16.0,16,16.0,17,EV,N708EV,CAE,ATL,14011.0
4,9,15.0,12,23.0,20,HA,N584HA,HNL,SFO,10262.0
4,1,7.0,7,9.0,9,CO,N13718,EWR,DEN,5678.0
4,9,21.0,21,0.0,0,B6,N559JB,IAD,OAK,9663.0
4,18,9.0,9,10.0,11,EV,N724EV,DFW,ONT,4668.0
4,21,18.0,18,22.0,23,AA,N438AA,DFW,PHL,9270.0
4,27,12.0,12,14.0,14,WN,N655WN,SAN,OAK,8603.0
4,15,8.0,8,16.0,15,UA,N427UA,PDX,IAD,5830.0
4,6,14.0,14,17.0,17,NW,N243NW,SEA,OGG,19495.0
4,21,6.0,6,8.0,8,CO,N24706,DCA,IAH,6297.0
4,12,15.0,14,16.0,16,UA,N466UA,BWI,ORD,7229.0
4,21,11.0,11,11.0,11,DL,N945DL,CVG,CMH,5932.0
4,27,9.0,9,10.0,10,DL,N175DZ,CVG,SAN,3543.0
4,27,20.0,20,22.0,21,WN,N665WN,LAS,LAX,14300.0
4,3,7.0,8,8.0,9,AA,N564AA,AUS,DFW,14924.0
4,9,10.0,11,13.0,13,CO,N37253,EWR,RSW,14323.0
4,27,13.0,13,15.0,15,OH,N403CA,ATL,BUF,9646.0
4,15,17.0,17,19.0,19,DL,N117DL,FLL,ATL,10262.0
4,6,10.0,10,11.0,12,AA,N441AA,ORD,MCI,11753.0
4,18,11.0,11,14.0,14,UA,N791UA,SFO,DEN,13555.0
4,27,7.0,7,9.0,10,MQ,N671MQ,ORD,IAD,5281.0
4,1,14.0,14,16.0,16,US,N352US,ORD,PIT,13376.0
4,3,7.0,7,11.0,11,XE,N11137,SAT,CLE,14924.0
4,24,19.0,19,20.0,20,B6,N561JB,OAK,LGB,14231.0
4,24,13.0,13,15.0,14,XE,N12567,IAH,TUL,11134.0
4,18,11.0,11,16.0,15,AA,N620AA,SAN,DFW,13555.0
4,24,18.0,18,19.0,19,UA,N854UA,SAN,SFO,7303.0
4,24,8.0,8,13.0,13,AA,N640AA,STL,SJU,4812.0
4,6,8.0,9,10.0,10,UA,N548UA,ORD,DEN,5264.0
4,21,10.0,11,13.0,13,UA,N434UA,IAD,MCO,7139.0
4,24,15.0,15,17.0,18,CO,N69333,MCO,CLE,6147.0
4,12,16.0,16,21.0,21,AA,N475AA,LAX,DFW,13817.0
4,1,8.0,8,13.0,13,CO,N67158,EWR,SJU,22270.0
4,21,7.0,7,9.0,10,AA,N4UFTW,DEN,DFW,9646.0
4,1,16.0,16,23.0,23,DL,N173DN,SLC,JFK,13302.0
4,21,7.0,7,10.0,10,NW,N519US,MSP,BOS,9646.0
4,9,13.0,13,14.0,14,DH,N684BR,ORD,SBN,9483.0
4,1,8.0,8,14.0,13,AA,N3BAAA,SNA,ORD,22270.0
4,3,17.0,16,19.0,19,CO,N14242,ORD,IAH,14871.0
4,21,10.0,10,14.0,14,UA,N798UA,DEN,ORD,7139.0
4,3,17.0,16,22.0,20,AA,N5DGAA,PHX,ORD,14871.0
4,24,8.0,8,12.0,12,UA,N349UA,BOI,ORD,4812.0
4,9,12.0,12,13.0,13,WN,N706SW,LAS,SNA,11596.0
4,15,12.0,12,12.0,12,DL,N327DL,CVG,IND,6795.0
4,27,14.0,14,15.0,15,CO,N18833,IAH,SAT,12898.0
5,1,6.0,7,9.0,10,UA,N653UA,JFK,LAX,6121.0
5,15,9.0,9,10.0,10,MQ,N371MQ,DFW,LAW,14687.0
5,12,22.0,22,6.0,6,UA,N801UA,SFO,IAD,13817.0
5,27,6.0,6,8.0,8,DL,N393DA,DCA,CVG,2575.0
5,12,13.0,13,18.0,18,AA,N7AVAA,LAX,DFW,6297.0
5,18,11.0,12,13.0,13,UA,N583UA,BDL,ORD,13555.0
5,9,16.0,16,17.0,17,WN,N638SW,DAL,SAT,4823.0
5,15,9.0,9,10.0,10,WN,N460,BDL,BWI,14687.0
5,1,12.0,12,18.0,18,DL,N903DA,SEA,DFW,36983.0
5,15,6.0,7,9.0,9,CO,N83870,MIA,EWR,8714.0
5,24,8.0,8,12.0,12,AA,N5DPAA,SJU,BOS,4812.0
5,24,15.0,15,17.0,16,US,N417US,PVD,PHL,6147.0
5,27,16.0,16,17.0,18,TZ,N333TZ,MSP,MDW,12898.0
5,12,9.0,9,11.0,11,CO,N37273,IAH,ONT,8372.0
5,12,9.0,9,11.0,11,NW,N590NW,DTW,LAX,8372.0
5,6,12.0,12,14.0,13,AS,N302AS,SEA,RNO,13538.0
5,1,9.0,9,10.0,10,AA,N4TGTW,DFW,DEN,8907.0
5,12,17.0,17,20.0,20,NW,N349NW,MKE,LGA,12778.0
5,15,8.0,8,11.0,11,UA,N396UA,OAK,DEN,5830.0
5,3,6.0,6,9.0,9,US,N515AU,FLL,DCA,5117.0
5,18,10.0,10,13.0,13,DL,N958DL,VPS,ATL,3943.0
5,21,12.0,11,14.0,14,CO,N27239,EWR,TPA,10676.0
5,3,12.0,12,18.0,17,AA,N432AA,SNA,STL,5117.0
5,3,16.0,16,18.0,18,DL,N1609,CVG,JFK,14011.0
5,12,6.0,6,7.0,7,WN,N745SW,RNO,LAS,9899.0
5,1,12.0,12,14.0,14,DL,N967DL,MLB,ATL,36983.0
5,3,11.0,11,12.0,12,DL,N332DL,ATL,CLE,4667.0
5,15,10.0,11,14.0,14,UA,N468UA,ORD,TPA,6979.0
5,3,9.0,9,10.0,10,WN,N641SW,LAS,SAN,14871.0
5,15,11.0,11,18.0,18,DL,N659DL,LAS,CVG,10262.0
5,18,9.0,8,10.0,10,WN,N635SW,HOU,LAS,4668.0
5,24,18.0,18,19.0,20,MQ,N854MQ,GSP,DFW,7303.0
5,12,8.0,7,8.0,7,XE,N19554,EFD,IAH,11087.0
5,9,8.0,8,9.0,9,XE,N14943,DAL,IAH,10697.0
5,1,6.0,6,8.0,7,UA,N486UA,DEN,SFO,6121.0
5,18,22.0,20,23.0,22,CO,N11641,EWR,CLE,4804.0
5,27,17.0,17,18.0,18,OH,N656CA,CVG,CAK,4878.0
5,18,15.0,15,16.0,16,XE,N12552,CLE,CMH,7229.0
5,3,13.0,13,15.0,15,AA,N480AA,MCO,ORD,6092.0
5,1,9.0,9,13.0,13,UA,N406UA,IAD,SJU,8907.0
5,1,20.0,20,22.0,22,NW,N548US,DTW,LGA,8586.0
5,18,6.0,6,7.0,7,WN,N703SW,SLC,SEA,6347.0
5,27,13.0,12,14.0,13,MQ,N673MQ,ORD,GRB,9646.0
5,15,17.0,17,19.0,18,NW,N919RW,DTW,CLT,10262.0
5,12,15.0,15,19.0,19,UA,N768UA,DEN,ORD,7229.0
5,12,8.0,8,8.0,8,AA,N355AA,DFW,PHX,11087.0
5,27,16.0,15,16.0,16,WN,N91SW,HOU,SAT,12898.0
5,15,12.0,13,20.0,21,UA,N596UA,KOA,LAX,6795.0
5,3,22.0,22,23.0,23,US,N168UW,PIT,PHL,3873.0
5,24,8.0,8,9.0,10,WN,N304SW,HOU,LAS,4812.0
5,1,7.0,8,16.0,16,AA,N328AA,LAX,JFK,5678.0
5,1,16.0,15,17.0,17,EV,N730EV,DFW,ONT,13302.0
5,27,15.0,16,18.0,18,AS,N607AS,SNA,SEA,8016.0
5,3,12.0,12,20.0,20,AA,N330AA,SFO,JFK,5117.0
5,6,15.0,15,17.0,17,NW,N8979E,MSP,STL,12395.0
5,21,6.0,6,8.0,8,AA,N245AA,OMA,DFW,6297.0
5,1,6.0,6,10.0,10,UA,N573UA,BOS,SFO,6121.0
5,3,11.0,11,12.0,13,NW,N323US,DCA,MSP,4667.0
5,6,9.0,9,11.0,11,AA,N241AA,DFW,SLC,8366.0
5,15,8.0,6,10.0,7,UA,N770UA,LAX,SFO,5830.0
5,15,18.0,18,22.0,21,AA,N5CVAA,EWR,MIA,8855.0
5,12,16.0,16,4.0,5,AA,N376AA,OGG,DFW,13817.0
5,9,6.0,7,8.0,8,NW,N766NC,BUF,DTW,6442.0
5,27,16.0,16,17.0,17,OO,N448SW,SLC,HLN,12898.0
5,9,12.0,13,15.0,15,DL,N6709,PBI,JFK,11596.0
5,24,16.0,16,17.0,17,US,N612AU,PHL,PIT,6412.0
5,18,7.0,7,9.0,9,UA,N425UA,EWR,ORD,3687.0
5,6,18.0,18,20.0,19,DL,N615DL,DEN,SLC,7757.0
5,1,18.0,18,19.0,19,NW,N504US,DTW,MSP,4823.0
5,1,12.0,12,14.0,14,AS,N319AS,SEA,OAK,36983.0
5,9,9.0,9,11.0,11,UA,N554UA,MCO,ORD,13882.0
5,3,17.0,17,19.0,19,DL,N831MH,SFO,HNL,14871.0
5,15,6.0,6,7.0,7,UA,N371UA,ABQ,DEN,8714.0
5,21,0.0,0,5.0,5,AA,N4WKAA,SMF,DFW,3419.0
5,6,16.0,16,17.0,18,AS,N647AS,SNA,OAK,11432.0
5,21,13.0,13,15.0,14,CO,N70352,AUS,IAH,9486.0
5,1,10.0,10,17.0,17,DL,N658DL,SFO,ATL,10262.0
5,1,13.0,13,15.0,14,US,N608AU,FLL,CLT,3597.0
5,27,14.0,14,23.0,23,AA,N395AA,HNL,LAX,12898.0
5,12,14.0,14,17.0,17,AA,N5DTAA,SJU,MIA,10262.0
5,6,11.0,11,12.0,12,UA,N570UA,SFO,SNA,3383.0
5,12,16.0,16,22.0,22,DL,N687DL,SLC,ATL,13817.0
5,9,14.0,13,17.0,17,UA,N777UA,SEA,DEN,7757.0
5,3,7.0,7,9.0,9,AA,N3ASAA,MIA,DCA,14924.0
5,1,11.0,11,12.0,12,DL,N944DL,ATL,GSO,19630.0
5,24,17.0,17,23.0,23,WN,N733SW,LAX,MDW,4804.0
5,27,13.0,13,16.0,16,CO,N18611,IAH,JAX,9646.0
5,21,17.0,17,20.0,20,AA,N3DEAA,LGA,DFW,9345.0
5,15,22.0,22,23.0,23,OO,N954SW,LAX,ONT,10262.0
5,15,18.0,18,19.0,19,DL,N237WA,CVG,ATL,8855.0
5,3,6.0,6,10.0,9,AA,N276AA,STL,LGA,5117.0
5,27,18.0,17,19.0,19,XE,N12160,BUF,EWR,8016.0
5,15,13.0,12,18.0,17,HP,N626AW,PHX,ORD,6961.0
5,3,11.0,11,12.0,12,WN,N387SW,BWI,BDL,4667.0
5,24,5.0,6,6.0,7,US,N726UW,PVD,PHL,3527.0
5,6,18.0,17,17.0,17,MQ,N806MQ,AZO,ORD,7757.0
5,6,12.0,13,15.0,15,CO,N14342,MIA,CLE,13538.0
5,24,7.0,6,8.0,8,OO,N932SW,ORD,BNA,3687.0
5,3,7.0,7,11.0,11,DL,N900PC,DFW,MCO,14924.0
5,18,10.0,10,11.0,11,MQ,N393MQ,ABI,DFW,3943.0
5,21,16.0,16,18.0,18,WN,N453,MDW,CLE,8728.0
5,6,15.0,15,18.0,17,DL,N194DN,ATL,JFK,12395.0
5,6,9.0,9,17.0,17,UA,N439UA,LAX,BWI,8366.0
5,9,16.0,17,18.0,18,XE,N14930,EWR,BUF,4823.0
5,1,9.0,10,11.0,11,DL,N134DL,TPA,ATL,8907.0
5,18,15.0,14,16.0,16,UA,N223UA,ORD,DEN,7229.0
5,12,17.0,17,19.0,19,US,N803US,PIT,BOS,12778.0
5,21,8.0,7,10.0,8,US,N704UW,PIT,DCA,3332.0
5,12,19.0,19,21.0,21,AS,N612AS,PDX,BUR,5678.0
5,15,8.0,8,9.0,9,MQ,N625AE,ORD,MLI,5830.0
5,1,6.0,6,8.0,8,B6,N585JB,TPA,JFK,6121.0
5,27,9.0,10,12.0,13,DL,N645DL,BOS,TPA,3543.0
5,24,14.0,14,14.0,15,MQ,N398MQ,PSP,LAX,10262.0
5,24,17.0,17,21.0,20,AA,N5EUAA,EWR,LAX,4804.0
5,3,11.0,11,13.0,13,AA,N493AA,MIA,IAH,4667.0
5,1,18.0,17,22.0,21,UA,N463UA,ORD,MIA,4823.0
5,6,15.0,15,16.0,16,MQ,N621AE,ORD,RST,12395.0
5,21,18.0,19,22.0,22,XE,N14153,IAH,RIC,9270.0
5,21,17.0,16,19.0,18,DL,N1611B,CVG,PDX,9345.0
5,12,15.0,15,19.0,18,FL,N891AT,HOU,ATL,7229.0
5,3,16.0,16,17.0,17,WN,N689SW,HOU,MSY,14011.0
5,1,8.0,8,16.0,16,UA,N778UA,SFO,IAD,22270.0
5,18,13.0,13,14.0,14,AA,N417AA,DFW,COS,4441.0
5,1,8.0,8,12.0,12,AA,N225AA,DFW,RDU,22270.0
5,21,2.0,2,5.0,6,B6,N588JB,SJU,JFK,16079.0
5,9,5.0,6,8.0,8,CO,N13720,ORD,IAH,9134.0
5,1,7.0,8,10.0,11,CO,N27733,EWR,MIA,5678.0
5,6,20.0,20,21.0,21,OO,N965SW,DEN,BZN,9663.0
5,27,17.0,17,18.0,18,WN,N458,LAX,LAS,4878.0
5,21,6.0,6,12.0,12,UA,N423UA,SMF,ORD,6297.0
5,3,16.0,16,5.0,5,AA,N344AA,HNL,DFW,14011.0
5,12,21.0,18,0.0,21,CO,N14601,BNA,EWR,11507.0
5,6,16.0,16,20.0,20,AA,N3DCAA,DFW,LGA,11432.0
5,27,21.0,21,22.0,22,DL,N913DE,ATL,MLB,5775.0
5,24,17.0,17,18.0,18,CO,N17245,IAH,MFE,4804.0
5,3,6.0,7,10.0,10,XE,N12142,DFW,CLE,5117.0
5,3,10.0,10,11.0,11,AA,N2AKAA,EWR,ORD,4107.0
5,15,16.0,17,20.0,21,AA,N5CCAA,SJU,ORD,13727.0
5,9,20.0,18,23.0,21,US,N437US,TPA,PIT,14939.0
5,3,15.0,14,18.0,17,NW,N227NW,SEA,OGG,15147.0
5,3,21.0,21,22.0,22,DL,N960DL,ATL,LEX,6961.0
5,18,16.0,15,17.0,16,WN,N306SW,SDF,LAS,4437.0
5,12,14.0,14,16.0,16,UA,N603UA,JFK,LAX,10262.0
5,9,22.0,22,0.0,0,AS,N306AS,SEA,ANC,10262.0
5,21,9.0,9,10.0,10,CO,N74856,IAH,LAS,13062.0
5,21,10.0,10,11.0,12,DL,N664DN,ATL,ABQ,7139.0
5,9,17.0,17,18.0,18,MQ,N675AE,GSP,ORD,13017.0
5,18,17.0,17,19.0,19,CO,N16649,IAH,OKC,12392.0
5,15,11.0,11,13.0,14,CO,N24729,EWR,PHX,10262.0
5,1,15.0,15,16.0,16,XE,N13550,EWR,ROC,6092.0
5,1,15.0,15,18.0,18,AA,N5CFAA,MIA,DCA,6092.0
5,3,8.0,8,9.0,10,UA,N594UA,ORD,PHX,12524.0
5,27,14.0,13,17.0,17,UA,N786UA,SEA,DEN,12898.0
5,18,12.0,12,13.0,14,UA,N331UA,IAD,ORD,7670.0
5,15,18.0,18,20.0,20,AS,N764AS,SEA,SFO,8855.0
5,6,21.0,21,22.0,22,XE,N13958,EWR,DCA,9663.0
5,12,16.0,15,17.0,16,AA,N2ARAA,ATL,ORD,13817.0
5,3,18.0,18,21.0,21,WN,N744SW,BNA,FLL,8855.0
5,27,12.0,12,15.0,15,MQ,N738MQ,LGA,XNA,8603.0
5,9,16.0,16,17.0,17,CO,N27734,OKC,IAH,4823.0
5,21,17.0,17,20.0,20,AA,N5EYAA,LAX,LIH,9345.0
5,24,19.0,19,19.0,19,NW,N754NW,DTW,CLE,14231.0
5,15,13.0,11,16.0,14,UA,N787UA,SFO,DEN,6961.0
5,3,20.0,20,22.0,22,HP,N639AW,MCO,LAS,15318.0
5,12,12.0,12,14.0,14,DL,N3755D,ATL,MSP,10991.0
5,24,19.0,19,21.0,21,MQ,N723AE,EWR,RDU,14231.0
5,27,6.0,6,13.0,12,UA,N581UA,SAN,ORD,2575.0
5,9,19.0,19,20.0,21,AA,N457AA,MSY,DFW,10577.0
5,21,11.0,12,12.0,13,XE,N15932,IAH,DAL,5932.0
5,15,6.0,7,9.0,9,CO,N14231,EWR,LAX,8714.0
5,6,22.0,22,5.0,6,US,N705UW,SEA,CLT,4804.0
5,9,11.0,11,17.0,17,UA,N847UA,LAX,ORD,7202.0
5,9,7.0,8,9.0,9,AA,N346AA,DFW,LAX,15554.0
5,24,18.0,17,19.0,18,HP,N672AW,CLE,PHX,7303.0
5,18,11.0,11,19.0,18,HP,N817AW,PHX,MIA,13555.0
5,27,14.0,14,15.0,15,NW,N958N,MEM,GPT,12898.0
5,6,11.0,11,12.0,12,CO,N18658,CLE,EWR,3383.0
5,3,12.0,12,13.0,13,NW,N334NW,DTW,MSP,5117.0
5,15,11.0,11,13.0,12,UA,N199UA,DEN,SFO,10262.0
5,12,18.0,18,20.0,20,AS,N626AS,LGB,SEA,6218.0
5,1,15.0,15,16.0,16,US,N801US,SYR,PHL,6092.0
5,6,15.0,15,20.0,19,AA,N4WLAA,LAS,DFW,12395.0
5,3,11.0,10,12.0,12,MQ,N521MQ,TUL,DFW,4667.0
5,6,14.0,14,16.0,17,DL,N644DL,JFK,MCO,19495.0
5,6,16.0,16,19.0,19,CO,N78013,EWR,IAH,11432.0
5,27,10.0,10,14.0,14,CO,N26210,IAH,CLE,5894.0
5,1,16.0,16,18.0,19,AA,N5CGAA,STT,MIA,13302.0
5,24,18.0,17,18.0,17,DL,N689DL,ATL,BNA,7303.0
5,24,23.0,23,7.0,7,US,N119UW,SFO,CLT,12819.0
5,21,15.0,15,16.0,16,EV,N858AS,AVL,ATL,4649.0
5,12,17.0,17,18.0,18,MQ,N807AE,EVV,ORD,12778.0
5,3,8.0,7,11.0,10,NW,N343NB,MKE,BOS,12524.0
5,9,17.0,17,19.0,19,UA,N776UA,IAD,DEN,13017.0
5,21,22.0,21,22.0,22,AA,N541AA,DFW,TUS,6955.0
5,24,19.0,15,21.0,18,AA,N3CFAA,MIA,BWI,14231.0
6,1,12.0,12,13.0,13,US,N743UW,PIT,PHX,36983.0
6,27,14.0,14,19.0,19,AA,N4YHAA,PDX,DFW,12898.0
6,24,9.0,9,9.0,9,XE,N13553,CLE,MDW,3873.0
6,3,17.0,17,18.0,18,MQ,N677MQ,LSE,ORD,14871.0
6,24,14.0,14,20.0,20,UA,N176UA,LAX,ORD,10262.0
6,12,7.0,7,10.0,10,AA,N073AA,BDL,SJU,4668.0
6,18,6.0,6,8.0,8,AA,N059AA,JFK,MIA,6347.0
6,18,11.0,11,12.0,12,NW,N320US,MSP,DEN,13555.0
6,27,7.0,7,9.0,9,NW,N556NW,DTW,MCO,5281.0
6,24,10.0,10,15.0,15,NW,N588NW,SEA,MSP,5894.0
6,9,7.0,7,11.0,10,AA,N080AA,BDL,SJU,15554.0
6,21,17.0,17,20.0,20,NW,N306NB,FLL,DTW,9345.0
6,18,11.0,11,12.0,12,MQ,N819AE,CMH,BOS,13555.0
6,6,15.0,15,23.0,23,AA,N5CEAA,SAN,JFK,12395.0
6,12,9.0,9,10.0,10,CO,N26123,IAH,DEN,8372.0
6,3,14.0,14,15.0,15,WN,N456,LAX,SJC,3597.0
6,1,13.0,13,18.0,18,AA,N4WMAA,HOU,LGA,3597.0
6,6,9.0,9,10.0,10,NW,N542US,MSP,PDX,8366.0
6,24,8.0,8,9.0,9,MQ,N388MQ,SPS,DFW,4812.0
6,24,8.0,8,10.0,10,MQ,N678MQ,ORD,ICT,4812.0
6,27,14.0,14,16.0,16,DL,N648DL,TPA,JFK,12898.0
6,3,12.0,12,13.0,13,MQ,N831AE,ICT,DFW,5117.0
6,18,17.0,17,19.0,19,NW,N325US,PHL,MSP,12392.0
6,24,8.0,8,10.0,10,WN,N674AA,MDW,CLE,4812.0
6,27,8.0,8,10.0,10,CO,N76288,EWR,PHX,4760.0
6,15,15.0,14,16.0,16,UA,N792UA,ORD,DEN,7191.0
6,9,13.0,13,14.0,14,AA,N4WPAA,DFW,SJC,9483.0
6,12,9.0,9,10.0,11,US,N906MD,ALB,PIT,8372.0
6,18,7.0,7,10.0,10,CO,N16806,DEN,IAH,3687.0
6,27,14.0,13,18.0,18,CO,N78002,IAH,EWR,12898.0
6,15,18.0,18,20.0,19,CO,N17719,PBI,IAH,8855.0
6,18,10.0,10,14.0,14,CO,N18243,IAH,DTW,3943.0
6,27,0.0,23,1.0,1,HP,N601AW,LAS,PHX,4591.0
6,1,8.0,8,9.0,9,CO,N69348,CRP,IAH,22270.0
6,15,21.0,21,22.0,22,NW,N307NB,DTW,RDU,2754.0
6,1,23.0,20,0.0,21,AA,N5BSAA,DFW,LAS,27430.0
6,27,9.0,9,10.0,10,FL,N126AT,MCO,ATL,3543.0
6,9,16.0,16,20.0,20,US,N703UW,MSY,DCA,4823.0
6,12,9.0,8,10.0,9,US,N909MD,PIT,BNA,8372.0
6,24,5.0,6,6.0,7,AA,N587AA,SAT,DFW,3527.0
6,24,15.0,14,16.0,14,AA,N4WFAA,DTW,ORD,6147.0
6,9,19.0,19,20.0,19,CO,N33286,IAH,SAT,10577.0
6,15,6.0,6,8.0,8,MQ,N676MQ,ORD,CVG,8714.0
6,6,17.0,17,2.0,1,B6,N587JB,LGB,JFK,12677.0
6,1,17.0,17,19.0,19,XE,N11109,IAH,COS,8610.0
6,15,9.0,9,13.0,13,AA,N4XWAA,SLC,DFW,14687.0
6,24,6.0,6,7.0,7,OO,N705SK,SLC,DEN,4030.0
6,3,9.0,9,15.0,14,HP,N316AW,PHX,IND,14871.0
6,6,11.0,12,14.0,15,AA,N385AA,DFW,OGG,3383.0
6,1,8.0,8,10.0,10,WN,N707SA,BNA,PHX,22270.0
6,6,14.0,14,15.0,15,DH,N699BR,CMH,IAD,19495.0
6,1,18.0,18,20.0,20,XE,N27512,CLE,HPN,4823.0
6,24,8.0,8,11.0,11,XE,N11164,MKE,IAH,4812.0
6,6,22.0,22,6.0,6,AA,N637AA,SAN,JFK,4804.0
6,15,9.0,9,10.0,10,WN,N462,BWI,JAN,14687.0
6,18,14.0,14,15.0,15,AA,N3BNAA,MIA,MSY,6245.0
6,6,19.0,19,22.0,22,MQ,N648MQ,ORD,BUF,8073.0
6,9,13.0,13,15.0,15,AA,N5DHAA,MIA,LAS,9483.0
6,1,6.0,6,8.0,8,NW,N343NW,BWI,MSP,6121.0
6,21,19.0,19,21.0,21,TZ,N319TZ,IND,LAX,6587.0
6,18,15.0,15,18.0,18,CO,N16642,IAH,MSP,7229.0
6,24,8.0,8,14.0,14,UA,N769UA,SFO,ORD,4812.0
6,9,10.0,10,10.0,11,AA,N507AA,BWI,ORD,14323.0
6,21,13.0,13,17.0,16,AA,N3DHAA,ORD,BDL,9486.0
6,21,18.0,18,20.0,20,AA,N3CXAA,ORD,RNO,9270.0
6,3,14.0,14,18.0,18,AA,N354AA,SJU,DFW,3597.0
6,21,7.0,8,10.0,10,AA,N7AYAA,MIA,JFK,9646.0
6,9,15.0,15,18.0,17,AA,N207AA,ORD,MSY,10262.0
6,3,12.0,11,15.0,14,AA,N615AA,MIA,JFK,5117.0
6,6,19.0,18,21.0,20,NW,N306US,MCO,MKE,8073.0
6,9,16.0,16,5.0,5,UA,N212UA,HNL,ORD,4823.0
6,12,21.0,21,9.0,9,CO,N67052,HNL,IAH,11507.0
